,CIDADE,LAT,LONG,AREA,QUARTOS,BANHEIRO,ESTACIONAMENTO,PISO,ANIMAL,MOBILIA,TAXA,ALUGUEL,IPTU,SEGURO,DESPESA_TOTAL
1418,0.0,-19.92962,-43.94425,80.0,3.0,2.0,1.0,1.0,0.0,1.0,305.0,1200.0,122.0,16.0,1643.0
1419,0.0,-19.92044,-43.94949,72.0,2.0,1.0,2.0,4.0,1.0,1.0,195.0,1300.0,97.0,18.0,1610.0
1420,4.0,-23.56071,-46.63791,70.0,3.0,2.0,2.0,3.0,0.0,1.0,1058.0,1659.0,44.0,22.0,2783.0
1421,4.0,-23.53675,-46.63121,395.0,4.0,4.0,3.0,16.0,0.0,0.0,2137.0,15000.0,834.0,191.0,18160.0
1422,4.0,-23.53908,-46.6362,318.0,4.0,6.0,4.0,13.0,0.0,0.0,3450.0,10160.0,0.0,129.0,13740.0
1423,0.0,-19.90758,-43.92892,42.0,2.0,1.0,1.0,5.0,0.0,1.0,170.0,900.0,27.0,12.0,1109.0
1424,3.0,-22.94652,-43.16913,52.0,1.0,1.0,1.0,1.0,0.0,1.0,613.0,1400.0,22.0,19.0,2054.0
1425,4.0,-23.53696,-46.61222,167.0,3.0,2.0,1.0,7.0,0.0,1.0,1787.0,10850.0,532.0,138.0,13310.0
1426,4.0,-23.52302,-46.64698,50.0,1.0,1.0,0.0,6.0,1.0,1.0,467.0,1209.0,129.0,8.0,1813.0
1427,1.0,-22.91899,-47.05244,65.0,2.0,2.0,1.0,4.0,1.0,1.0,412.0,1000.0,45.0,13.0,1470.0
1428,4.0,-23.50228,-46.61154,140.0,4.0,4.0,3.0,5.0,0.0,1.0,1800.0,3600.0,583.0,46.0,6029.0
1429,4.0,-23.55924,-46.63738,92.0,3.0,1.0,1.0,3.0,0.0,1.0,340.0,1600.0,4.0,21.0,1965.0
1430,0.0,-19.93285,-43.94838,150.0,4.0,3.0,3.0,5.0,1.0,1.0,1200.0,3300.0,293.0,44.0,4837.0
1431,1.0,-22.8913,-47.05526,60.0,1.0,1.0,0.0,3.0,0.0,1.0,250.0,1300.0,75.0,17.0,1642.0
1432,0.0,-19.92526,-43.945,308.0,4.0,5.0,6.0,18.0,0.0,0.0,2000.0,13500.0,173.0,180.0,15850.0
1433,4.0,-23.51874,-46.63793,159.0,2.0,3.0,1.0,8.0,1.0,0.0,1276.0,3230.0,49.0,41.0,4596.0
1434,2.0,-30.02618,-51.22905,65.0,3.0,2.0,0.0,5.0,1.0,1.0,450.0,1690.0,86.0,25.0,2251.0
1435,1.0,-22.89268,-47.06388,130.0,3.0,5.0,2.0,2.0,0.0,1.0,1170.0,3610.0,209.0,46.0,5035.0
1436,3.0,-22.9048,-43.16478,21.0,1.0,1.0,0.0,11.0,0.0,1.0,519.0,1200.0,0.0,16.0,1735.0
1437,4.0,-23.55606,-46.60571,68.0,2.0,1.0,1.0,5.0,0.0,1.0,525.0,1600.0,142.0,21.0,2288.0
1438,2.0,-30.02085,-51.21398,40.0,1.0,1.0,0.0,4.0,0.0,1.0,450.0,900.0,38.0,14.0,1402.0
1439,1.0,-22.892,-47.05371,103.0,2.0,1.0,1.0,4.0,1.0,1.0,635.0,1060.0,84.0,14.0,1793.0
1440,1.0,-22.91464,-47.0627,30.0,1.0,1.0,0.0,5.0,1.0,0.0,380.0,500.0,10.0,7.0,897.0
1441,0.0,-19.91466,-43.92012,155.0,4.0,5.0,3.0,5.0,1.0,1.0,1200.0,5000.0,593.0,67.0,6860.0
1442,4.0,-23.59038,-46.60902,340.0,4.0,5.0,5.0,16.0,0.0,0.0,5200.0,12000.0,3400.0,153.0,20750.0
1443,0.0,-19.91592,-43.94242,70.0,3.0,1.0,0.0,3.0,1.0,1.0,275.0,1200.0,104.0,16.0,1595.0
1444,0.0,-19.91298,-43.92554,58.0,2.0,2.0,1.0,4.0,0.0,1.0,310.0,950.0,86.0,13.0,1359.0
1445,4.0,-23.57419,-46.62389,70.0,3.0,2.0,1.0,6.0,1.0,0.0,569.0,3300.0,159.0,42.0,4070.0
1446,3.0,-22.90065,-43.19889,130.0,3.0,2.0,1.0,5.0,0.0,1.0,1300.0,2800.0,300.0,37.0,4437.0
1447,4.0,-23.54189,-46.62758,310.0,5.0,6.0,5.0,5.0,0.0,1.0,6900.0,10000.0,1834.0,127.0,18860.0
1448,3.0,-22.93999,-43.1846,60.0,1.0,1.0,1.0,10.0,0.0,1.0,731.0,1300.0,54.0,17.0,2102.0
1449,4.0,-23.50756,-46.62089,319.0,4.0,6.0,5.0,16.0,1.0,1.0,5000.0,10050.0,2900.0,128.0,18080.0
1450,2.0,-30.00987,-51.207,81.0,2.0,1.0,0.0,2.0,0.0,1.0,350.0,1150.0,5.0,17.0,1522.0
1451,4.0,-23.54129,-46.63937,113.0,2.0,2.0,1.0,6.0,0.0,1.0,1000.0,3000.0,50.0,39.0,4089.0
1452,4.0,-23.57868,-46.63611,280.0,3.0,4.0,2.0,3.0,1.0,1.0,4000.0,6000.0,1059.0,77.0,11140.0
1453,4.0,-23.54223,-46.62912,270.0,3.0,3.0,3.0,16.0,0.0,1.0,2800.0,13000.0,959.0,165.0,16920.0
1454,4.0,-23.54382,-46.61989,78.0,2.0,1.0,1.0,7.0,0.0,1.0,645.0,2000.0,35.0,26.0,2706.0
1455,3.0,-22.92009,-43.15433,58.0,2.0,1.0,1.0,10.0,0.0,1.0,594.0,800.0,77.0,11.0,1482.0
1456,3.0,-22.94272,-43.19263,65.0,1.0,1.0,0.0,2.0,0.0,1.0,350.0,1800.0,30.0,24.0,2204.0
1457,4.0,-23.54193,-46.62012,58.0,1.0,1.0,1.0,1.0,1.0,1.0,580.0,1740.0,75.0,23.0,2418.0
1458,4.0,-23.596,-46.63184,22.0,1.0,1.0,0.0,25.0,0.0,1.0,385.0,2100.0,40.0,27.0,2552.0
1459,4.0,-23.51825,-46.606,32.0,1.0,1.0,1.0,13.0,1.0,0.0,811.0,3200.0,174.0,41.0,4226.0
1460,1.0,-22.90453,-47.06117,176.0,3.0,5.0,3.0,3.0,0.0,1.0,1350.0,5200.0,442.0,66.0,7058.0
1461,4.0,-23.53087,-46.64416,260.0,4.0,4.0,2.0,5.0,0.0,0.0,2570.0,4400.0,584.0,56.0,7610.0
1462,3.0,-22.91029,-43.15131,65.0,1.0,1.0,0.0,10.0,1.0,0.0,750.0,3500.0,142.0,46.0,4438.0
1463,3.0,-22.94247,-43.16473,600.0,7.0,6.0,1.0,12.0,1.0,0.0,1300.0,15000.0,1167.0,194.0,17660.0
1464,4.0,-23.59316,-46.61654,260.0,5.0,5.0,4.0,20.0,1.0,1.0,4000.0,8000.0,2620.0,102.0,14720.0
1465,1.0,-22.89347,-47.05062,103.0,3.0,2.0,1.0,9.0,1.0,1.0,885.0,1800.0,113.0,23.0,2821.0
1466,2.0,-30.01526,-51.2102,62.0,2.0,2.0,0.0,2.0,0.0,1.0,400.0,1556.0,100.0,23.0,2079.0
1467,3.0,-22.94189,-43.16966,80.0,2.0,2.0,1.0,1.0,0.0,0.0,1100.0,3499.0,205.0,46.0,4850.0
1468,4.0,-23.53063,-46.62994,27.0,1.0,1.0,0.0,5.0,1.0,1.0,1404.0,3500.0,1.0,45.0,4950.0
1469,4.0,-23.52297,-46.63117,486.0,4.0,6.0,5.0,8.0,1.0,1.0,4614.0,4861.0,3772.0,62.0,13310.0
1470,4.0,-23.52841,-46.62405,40.0,1.0,1.0,1.0,12.0,0.0,0.0,480.0,1680.0,102.0,22.0,2284.0
1471,3.0,-22.92736,-43.16061,60.0,2.0,1.0,0.0,7.0,0.0,0.0,806.0,2800.0,97.0,37.0,3740.0
1472,3.0,-22.9234,-43.18245,64.0,2.0,2.0,0.0,10.0,0.0,1.0,665.0,2200.0,104.0,29.0,2998.0
1473,1.0,-22.91226,-47.06112,660.0,5.0,7.0,4.0,17.0,0.0,1.0,5381.0,10000.0,1100.0,127.0,16610.0
1474,4.0,-23.57652,-46.62664,62.0,3.0,2.0,1.0,5.0,0.0,1.0,487.0,2400.0,54.0,31.0,2972.0
1475,2.0,-30.01968,-51.21563,50.0,2.0,1.0,1.0,3.0,0.0,1.0,180.0,946.0,0.0,14.0,1140.0
1476,1.0,-22.8957,-47.05672,134.0,3.0,3.0,2.0,7.0,1.0,1.0,1000.0,2500.0,177.0,32.0,3709.0
1477,4.0,-23.54468,-46.63987,74.0,2.0,2.0,0.0,4.0,0.0,0.0,1105.0,3600.0,210.0,46.0,4961.0
1478,0.0,-19.93893,-43.92059,68.0,2.0,2.0,1.0,5.0,0.0,0.0,1183.0,2500.0,207.0,34.0,3924.0
1479,3.0,-22.9144,-43.15028,33.0,1.0,1.0,0.0,2.0,0.0,1.0,470.0,1600.0,72.0,21.0,2163.0
1480,4.0,-23.58138,-46.61249,50.0,1.0,1.0,1.0,25.0,1.0,0.0,707.0,3700.0,30.0,47.0,4484.0
1481,4.0,-23.53457,-46.6371,57.0,2.0,2.0,2.0,6.0,0.0,1.0,834.0,1630.0,189.0,21.0,2674.0
1482,4.0,-23.56342,-46.64907,39.0,1.0,1.0,1.0,4.0,0.0,1.0,529.0,995.0,49.0,13.0,1586.0
1483,2.0,-30.00923,-51.21378,45.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,760.0,0.0,12.0,802.0
1484,4.0,-23.57007,-46.62158,221.0,3.0,2.0,2.0,7.0,0.0,1.0,1980.0,4500.0,200.0,58.0,6738.0
1485,4.0,-23.57879,-46.61172,140.0,3.0,2.0,0.0,8.0,0.0,0.0,2500.0,1799.0,375.0,23.0,4697.0
1486,3.0,-22.91942,-43.16935,650.0,5.0,4.0,2.0,9.0,0.0,1.0,5718.0,9000.0,1431.0,116.0,16270.0
1487,0.0,-19.94414,-43.94152,100.0,4.0,2.0,3.0,10.0,0.0,1.0,1027.0,2600.0,238.0,35.0,3900.0
1488,3.0,-22.92359,-43.18273,220.0,3.0,3.0,2.0,4.0,0.0,0.0,2500.0,9000.0,367.0,116.0,11980.0
1489,4.0,-23.53452,-46.61764,42.0,1.0,1.0,0.0,1.0,0.0,1.0,400.0,1150.0,27.0,15.0,1592.0
1490,3.0,-22.92564,-43.15477,98.0,3.0,2.0,0.0,7.0,0.0,1.0,891.0,3000.0,185.0,39.0,4115.0
1491,3.0,-22.94423,-43.1922,150.0,3.0,1.0,2.0,2.0,0.0,1.0,3290.0,5200.0,710.0,68.0,9268.0
1492,4.0,-23.52833,-46.6422,142.0,2.0,3.0,2.0,18.0,0.0,1.0,1400.0,3550.0,492.0,45.0,5487.0
1493,2.0,-30.04814,-51.22187,90.0,2.0,2.0,1.0,18.0,1.0,1.0,500.0,2500.0,84.0,37.0,3121.0
1494,4.0,-23.57003,-46.60608,140.0,3.0,3.0,2.0,3.0,0.0,1.0,2400.0,6000.0,500.0,77.0,8977.0
1495,3.0,-22.94231,-43.18927,26.0,1.0,1.0,0.0,3.0,0.0,1.0,325.0,1200.0,26.0,16.0,1567.0
1496,3.0,-22.93569,-43.17002,140.0,3.0,2.0,0.0,5.0,0.0,1.0,350.0,2900.0,194.0,38.0,3482.0
1497,0.0,-19.9157,-43.94344,134.0,4.0,2.0,3.0,1.0,1.0,1.0,650.0,3000.0,313.0,40.0,4003.0
1498,4.0,-23.56997,-46.63227,400.0,5.0,4.0,2.0,12.0,0.0,1.0,2675.0,2000.0,832.0,26.0,5533.0
1499,3.0,-22.91851,-43.1641,18.0,1.0,1.0,0.0,3.0,0.0,1.0,628.0,650.0,49.0,9.0,1336.0
1500,3.0,-22.91274,-43.15249,62.0,1.0,1.0,1.0,8.0,0.0,1.0,1550.0,2800.0,182.0,37.0,4569.0
1501,4.0,-23.53663,-46.61302,192.0,3.0,3.0,3.0,16.0,0.0,0.0,1790.0,6500.0,630.0,83.0,9003.0
1502,4.0,-23.50404,-46.64932,80.0,3.0,2.0,1.0,6.0,0.0,1.0,850.0,1790.0,128.0,23.0,2791.0
1503,2.0,-30.01797,-51.20406,38.0,1.0,1.0,1.0,9.0,0.0,1.0,350.0,2900.0,42.0,43.0,3335.0
1504,0.0,-19.93492,-43.94541,112.0,2.0,3.0,2.0,10.0,0.0,1.0,442.0,1400.0,92.0,19.0,1953.0
1505,3.0,-22.91884,-43.17519,15.0,1.0,1.0,0.0,1.0,1.0,1.0,500.0,1100.0,0.0,15.0,1615.0
1506,4.0,-23.52177,-46.6047,29.0,1.0,1.0,0.0,5.0,0.0,1.0,257.0,1043.0,0.0,14.0,1314.0
1507,0.0,-19.92846,-43.92464,55.0,2.0,1.0,1.0,1.0,0.0,1.0,200.0,1050.0,0.0,14.0,1264.0
1508,4.0,-23.53961,-46.63325,88.0,3.0,1.0,2.0,5.0,0.0,1.0,1900.0,2500.0,84.0,32.0,4516.0
1509,0.0,-19.93735,-43.93135,92.0,3.0,2.0,1.0,1.0,0.0,1.0,268.0,1800.0,141.0,24.0,2233.0
1510,3.0,-22.91345,-43.18783,154.0,4.0,2.0,2.0,2.0,0.0,1.0,1850.0,4250.0,313.0,55.0,6468.0
1511,4.0,-23.52476,-46.64337,240.0,4.0,3.0,3.0,6.0,0.0,1.0,2850.0,12000.0,700.0,153.0,15700.0
1512,2.0,-30.04493,-51.21058,28.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1340.0,4.0,20.0,1364.0
1513,4.0,-23.5314,-46.63295,180.0,3.0,3.0,2.0,4.0,0.0,1.0,2100.0,8000.0,413.0,102.0,10620.0
1514,4.0,-23.55641,-46.61469,35.0,1.0,1.0,0.0,3.0,1.0,1.0,150.0,850.0,0.0,11.0,1011.0
1515,3.0,-22.93592,-43.16864,64.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3500.0,0.0,46.0,3546.0
1516,4.0,-23.50642,-46.63318,60.0,2.0,1.0,1.0,8.0,0.0,1.0,550.0,1310.0,5.0,17.0,1882.0
1517,4.0,-23.5038,-46.63192,130.0,3.0,2.0,1.0,10.0,1.0,0.0,1100.0,2300.0,109.0,30.0,3539.0
1518,1.0,-22.9012,-47.05864,85.0,2.0,2.0,0.0,6.0,1.0,1.0,810.0,918.0,98.0,12.0,1838.0
1519,3.0,-22.93987,-43.16798,75.0,2.0,2.0,1.0,9.0,0.0,0.0,650.0,2000.0,310.0,26.0,2986.0
1520,0.0,-19.91545,-43.92315,100.0,3.0,1.0,1.0,2.0,0.0,1.0,300.0,1500.0,85.0,20.0,1905.0
1521,4.0,-23.50448,-46.62024,70.0,2.0,2.0,1.0,1.0,1.0,1.0,670.0,1450.0,0.0,19.0,2139.0
1522,3.0,-22.90625,-43.16935,86.0,3.0,1.0,0.0,3.0,0.0,1.0,800.0,1258.0,80.0,17.0,2155.0
1523,3.0,-22.93295,-43.16925,29.0,1.0,1.0,0.0,2.0,0.0,1.0,484.0,1500.0,26.0,20.0,2030.0
1524,2.0,-30.04181,-51.22625,82.0,2.0,2.0,1.0,5.0,0.0,1.0,450.0,1700.0,67.0,25.0,2242.0
1525,4.0,-23.52545,-46.60108,55.0,2.0,1.0,1.0,5.0,0.0,1.0,640.0,1625.0,0.0,21.0,2286.0
1526,2.0,-30.02396,-51.22298,47.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,2200.0,0.0,33.0,2633.0
1527,4.0,-23.56836,-46.61029,33.0,1.0,1.0,0.0,15.0,1.0,1.0,550.0,4000.0,0.0,51.0,4601.0
1528,1.0,-22.90505,-47.06972,50.0,1.0,1.0,1.0,11.0,1.0,1.0,650.0,1800.0,130.0,23.0,2603.0
1529,4.0,-23.54759,-46.60838,159.0,4.0,2.0,0.0,3.0,0.0,1.0,2064.0,1900.0,634.0,25.0,4623.0
1530,0.0,-19.9371,-43.94533,62.0,3.0,2.0,1.0,4.0,1.0,1.0,230.0,1100.0,63.0,15.0,1408.0
1531,4.0,-23.52286,-46.60716,170.0,3.0,4.0,3.0,21.0,0.0,1.0,1500.0,5000.0,450.0,64.0,7014.0
1532,2.0,-30.03055,-51.21063,68.0,2.0,2.0,1.0,1.0,0.0,1.0,400.0,1800.0,82.0,27.0,2309.0
1533,2.0,-30.02976,-51.20196,50.0,2.0,1.0,1.0,2.0,0.0,1.0,100.0,1460.0,0.0,22.0,1582.0
1534,3.0,-22.90086,-43.16539,80.0,2.0,2.0,1.0,10.0,0.0,1.0,824.0,2000.0,279.0,26.0,3129.0
1535,2.0,-30.04003,-51.22697,40.0,2.0,1.0,1.0,3.0,0.0,1.0,300.0,820.0,32.0,12.0,1164.0
1536,4.0,-23.53896,-46.62002,270.0,3.0,4.0,2.0,6.0,0.0,1.0,2890.0,6500.0,100.0,83.0,9573.0
1537,2.0,-30.02636,-51.22433,75.0,3.0,1.0,1.0,1.0,0.0,1.0,360.0,1100.0,47.0,17.0,1524.0
1538,2.0,-30.0113,-51.21,60.0,1.0,2.0,2.0,15.0,0.0,1.0,500.0,2800.0,17.0,41.0,3358.0
1539,4.0,-23.53488,-46.64949,300.0,4.0,5.0,4.0,1.0,0.0,1.0,3600.0,7500.0,1334.0,96.0,12530.0
1540,0.0,-19.92882,-43.94758,73.0,2.0,1.0,2.0,1.0,0.0,1.0,150.0,1200.0,62.0,16.0,1428.0
1541,0.0,-19.94856,-43.93257,85.0,2.0,1.0,1.0,1.0,0.0,1.0,230.0,1000.0,61.0,14.0,1305.0
1542,2.0,-30.03389,-51.21587,49.0,1.0,1.0,0.0,7.0,0.0,1.0,310.0,680.0,21.0,10.0,1021.0
1543,4.0,-23.56489,-46.64308,35.0,1.0,1.0,0.0,5.0,0.0,0.0,420.0,1800.0,0.0,23.0,2243.0
1544,4.0,-23.57659,-46.60308,240.0,3.0,4.0,1.0,6.0,1.0,1.0,1700.0,14850.0,400.0,189.0,17140.0
1545,4.0,-23.57075,-46.6135,55.0,2.0,1.0,1.0,9.0,0.0,0.0,565.0,2800.0,0.0,36.0,3401.0
1546,4.0,-23.56279,-46.63627,305.0,4.0,3.0,4.0,6.0,0.0,0.0,3428.0,11000.0,2134.0,140.0,16700.0
1547,0.0,-19.92713,-43.92201,55.0,2.0,1.0,1.0,2.0,1.0,1.0,250.0,1200.0,67.0,16.0,1533.0
1548,3.0,-22.92443,-43.19752,42.0,1.0,1.0,0.0,12.0,0.0,0.0,600.0,2300.0,167.0,30.0,3097.0
1549,0.0,-19.94415,-43.94102,132.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,1500.0,207.0,20.0,1727.0
1550,0.0,-19.92944,-43.92969,53.0,2.0,1.0,0.0,6.0,0.0,1.0,626.0,850.0,76.0,12.0,1564.0
1551,4.0,-23.57524,-46.63265,22.0,1.0,1.0,0.0,4.0,1.0,0.0,350.0,2410.0,0.0,31.0,2791.0
1552,3.0,-22.90755,-43.15376,35.0,1.0,1.0,0.0,12.0,0.0,1.0,350.0,850.0,60.0,11.0,1271.0
1553,4.0,-23.50096,-46.62343,189.0,4.0,2.0,2.0,4.0,0.0,1.0,1970.0,8000.0,559.0,102.0,10630.0
1554,4.0,-23.50532,-46.64427,65.0,2.0,1.0,1.0,3.0,0.0,1.0,315.0,1400.0,47.0,18.0,1780.0
1555,4.0,-23.57986,-46.64072,150.0,2.0,1.0,0.0,1.0,0.0,1.0,180.0,2285.0,100.0,29.0,2594.0
1556,4.0,-23.57952,-46.60478,260.0,4.0,5.0,4.0,15.0,0.0,0.0,3471.0,7500.0,0.0,96.0,11070.0
1557,3.0,-22.91836,-43.15208,60.0,2.0,1.0,1.0,10.0,0.0,0.0,520.0,1500.0,80.0,20.0,2120.0
1558,3.0,-22.93841,-43.19576,96.0,2.0,2.0,1.0,10.0,1.0,0.0,995.0,2900.0,109.0,38.0,4042.0
1559,4.0,-23.53897,-46.64761,150.0,4.0,2.0,3.0,2.0,0.0,1.0,3030.0,7377.0,800.0,94.0,11300.0
1560,1.0,-22.90224,-47.06027,70.0,3.0,1.0,1.0,1.0,0.0,1.0,600.0,1500.0,17.0,20.0,2137.0
1561,4.0,-23.5219,-46.61794,127.0,4.0,3.0,2.0,4.0,0.0,1.0,1040.0,4930.0,472.0,63.0,6505.0
1562,0.0,-19.9447,-43.92424,67.0,2.0,2.0,2.0,3.0,1.0,1.0,850.0,2800.0,0.0,38.0,3688.0
1563,4.0,-23.59539,-46.61899,50.0,1.0,2.0,1.0,1.0,1.0,0.0,750.0,3300.0,214.0,42.0,4306.0
1564,3.0,-22.92838,-43.15028,56.0,2.0,1.0,0.0,4.0,0.0,1.0,502.0,1500.0,0.0,20.0,2022.0
1565,4.0,-23.50874,-46.63772,55.0,2.0,1.0,1.0,19.0,0.0,0.0,608.0,2100.0,84.0,27.0,2819.0
1566,1.0,-22.90365,-47.05579,68.0,2.0,1.0,0.0,4.0,1.0,1.0,498.0,930.0,48.0,12.0,1488.0
1567,4.0,-23.52762,-46.60219,80.0,2.0,1.0,0.0,4.0,1.0,1.0,400.0,1777.0,0.0,23.0,2200.0
1568,1.0,-22.90952,-47.0605,120.0,3.0,1.0,1.0,3.0,1.0,1.0,650.0,1800.0,80.0,23.0,2553.0
1569,1.0,-22.9067,-47.06057,50.0,1.0,1.0,1.0,10.0,1.0,1.0,718.0,1600.0,13.0,21.0,2352.0
1570,1.0,-22.91991,-47.05989,78.0,2.0,2.0,1.0,1.0,0.0,1.0,432.0,1200.0,127.0,16.0,1775.0
1571,3.0,-22.92834,-43.19359,90.0,2.0,2.0,1.0,9.0,0.0,1.0,880.0,3800.0,80.0,49.0,4809.0
1572,3.0,-22.93271,-43.17946,560.0,5.0,6.0,4.0,14.0,0.0,1.0,2190.0,2633.0,1133.0,34.0,5990.0
1573,3.0,-22.93043,-43.15454,25.0,1.0,1.0,0.0,8.0,0.0,1.0,600.0,1850.0,25.0,24.0,2499.0
1574,2.0,-30.01522,-51.20933,37.0,1.0,1.0,0.0,3.0,0.0,1.0,270.0,650.0,23.0,10.0,953.0
1575,3.0,-22.92732,-43.19916,95.0,3.0,1.0,0.0,16.0,0.0,1.0,1048.0,3600.0,283.0,47.0,4978.0
1576,4.0,-23.55468,-46.60218,130.0,3.0,3.0,2.0,7.0,0.0,1.0,1400.0,1650.0,414.0,21.0,3485.0
1577,0.0,-19.93435,-43.9392,65.0,2.0,2.0,3.0,7.0,0.0,1.0,366.0,1450.0,110.0,20.0,1946.0
1578,4.0,-23.52552,-46.64624,45.0,1.0,1.0,0.0,22.0,1.0,1.0,350.0,1015.0,33.0,13.0,1411.0
1579,4.0,-23.55064,-46.61455,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2060.0,0.0,27.0,2087.0
1580,4.0,-23.51501,-46.62859,720.0,4.0,5.0,5.0,17.0,0.0,1.0,6471.0,6500.0,3520.0,83.0,16570.0
1581,0.0,-19.90445,-43.92481,80.0,3.0,2.0,2.0,1.0,0.0,0.0,280.0,2500.0,126.0,34.0,2940.0
1582,0.0,-19.94711,-43.92258,90.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1000.0,39.0,14.0,1053.0
1583,0.0,-19.92904,-43.93827,45.0,1.0,1.0,1.0,4.0,1.0,0.0,1550.0,3400.0,198.0,46.0,5194.0
1584,0.0,-19.92288,-43.94008,553.0,4.0,6.0,3.0,3.0,1.0,1.0,2800.0,10870.0,1459.0,145.0,15270.0
1585,1.0,-22.91677,-47.06248,92.0,3.0,2.0,3.0,17.0,0.0,1.0,643.0,3700.0,299.0,47.0,4689.0
1586,4.0,-23.5117,-46.62803,98.0,1.0,2.0,0.0,27.0,0.0,0.0,3177.0,15000.0,130.0,191.0,18500.0
1587,1.0,-22.90053,-47.06347,114.0,3.0,2.0,1.0,4.0,0.0,1.0,967.0,1400.0,176.0,18.0,2561.0
1588,4.0,-23.53455,-46.61554,27.0,1.0,1.0,1.0,6.0,1.0,0.0,650.0,1900.0,59.0,25.0,2634.0
1589,4.0,-23.57314,-46.62933,30.0,1.0,1.0,0.0,3.0,0.0,1.0,380.0,1700.0,0.0,22.0,2102.0
1590,2.0,-30.01719,-51.20707,135.0,3.0,3.0,4.0,5.0,0.0,1.0,200.0,4000.0,0.0,59.0,4259.0
1591,0.0,-19.94725,-43.94585,190.0,4.0,2.0,0.0,10.0,0.0,1.0,1000.0,5580.0,417.0,75.0,7072.0
1592,2.0,-30.01042,-51.20971,47.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,2200.0,0.0,33.0,2633.0
1593,4.0,-23.50103,-46.6297,90.0,3.0,2.0,1.0,4.0,0.0,1.0,900.0,2066.0,92.0,27.0,3085.0
1594,3.0,-22.90504,-43.17476,150.0,3.0,2.0,0.0,5.0,0.0,1.0,1800.0,2500.0,200.0,33.0,4533.0
1595,3.0,-22.91537,-43.15977,35.0,1.0,1.0,0.0,3.0,0.0,1.0,790.0,2000.0,86.0,26.0,2902.0
1596,4.0,-23.57714,-46.61381,240.0,4.0,4.0,4.0,26.0,0.0,1.0,3250.0,13000.0,1121.0,165.0,17540.0
1597,4.0,-23.55909,-46.62193,150.0,4.0,2.0,2.0,13.0,1.0,1.0,1700.0,4400.0,37.0,56.0,6193.0
1598,1.0,-22.9081,-47.058,85.0,3.0,2.0,1.0,4.0,0.0,1.0,690.0,1341.0,110.0,6.0,2147.0
1599,4.0,-23.50173,-46.64808,50.0,2.0,1.0,1.0,6.0,0.0,0.0,400.0,1900.0,0.0,15.0,2315.0
1600,4.0,-23.58631,-46.60388,197.0,3.0,3.0,2.0,8.0,0.0,1.0,4200.0,6000.0,1375.0,77.0,11650.0
1601,4.0,-23.51697,-46.62099,70.0,3.0,2.0,1.0,7.0,0.0,1.0,800.0,2800.0,67.0,36.0,3703.0
1602,3.0,-22.92061,-43.15939,220.0,3.0,2.0,2.0,8.0,0.0,1.0,1850.0,3500.0,265.0,46.0,5661.0
1603,0.0,-19.9114,-43.92165,270.0,4.0,3.0,2.0,3.0,0.0,1.0,1200.0,4800.0,241.0,64.0,6305.0
1604,2.0,-30.00544,-51.22727,100.0,3.0,2.0,2.0,2.0,0.0,1.0,650.0,2499.0,92.0,37.0,3278.0
1605,4.0,-23.59387,-46.60896,195.0,4.0,6.0,3.0,12.0,0.0,1.0,1400.0,8000.0,750.0,102.0,10250.0
1606,1.0,-22.89148,-47.06817,60.0,3.0,2.0,1.0,5.0,0.0,1.0,366.0,1200.0,0.0,16.0,1582.0
1607,4.0,-23.5498,-46.60192,330.0,5.0,6.0,2.0,11.0,0.0,1.0,800.0,8950.0,250.0,114.0,10110.0
1608,2.0,-30.01701,-51.20106,109.0,1.0,2.0,2.0,3.0,0.0,0.0,496.0,4300.0,87.0,63.0,4946.0
1609,4.0,-23.57988,-46.63849,240.0,4.0,5.0,4.0,15.0,0.0,0.0,3700.0,12000.0,1000.0,153.0,16850.0
1610,4.0,-23.56544,-46.63709,200.0,3.0,2.0,1.0,2.0,0.0,1.0,1750.0,4500.0,375.0,58.0,6683.0
1611,0.0,-19.93468,-43.93456,140.0,4.0,3.0,1.0,2.0,0.0,1.0,475.0,2300.0,167.0,31.0,2973.0
1612,4.0,-23.50495,-46.64704,106.0,2.0,2.0,2.0,1.0,1.0,0.0,1170.0,10600.0,334.0,135.0,12240.0
1613,2.0,-30.00241,-51.21591,92.0,2.0,2.0,1.0,2.0,0.0,0.0,645.0,2100.0,2610.0,31.0,5386.0
1614,4.0,-23.56027,-46.64439,35.0,1.0,1.0,1.0,7.0,0.0,1.0,380.0,2200.0,100.0,28.0,2708.0
1615,4.0,-23.56938,-46.63805,70.0,3.0,2.0,1.0,3.0,0.0,1.0,1200.0,2900.0,25.0,37.0,4162.0
1616,4.0,-23.56212,-46.64484,74.0,2.0,1.0,2.0,9.0,0.0,0.0,1100.0,6600.0,424.0,84.0,8208.0
1617,4.0,-23.59541,-46.62951,69.0,2.0,2.0,2.0,5.0,0.0,1.0,853.0,1900.0,210.0,25.0,2988.0
